,config,energy,magnetization
0,"[[-1  1 -1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1  1 -1 -1  1  1]
 [ 1  1  1 -1  1 -1  1 -1  1  1  1  1  1  1  1  1  1 -1  1 -1]
 [ 1  1  1  1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1]
 [-1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1 -1 -1]
 [ 1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1  1  1  1 -1  1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1  1]
 [ 1 -1 -1 -1  1  1  1  1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1]
 [-1  1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1  1 -1 -1  1  1]
 [ 1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [-1 -1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1 -1  1]
 [-1 -1  1 -1  1  1 -1  1  1  1  1  1 -1  1  1 -1 -1 -1 -1 -1]
 [-1 -1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [ 1  1  1 -1 -1 -1 -1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1]
 [ 1 -1 -1 -1 -1 -1  1 -1  1 -1 -1 -1 -1  1  1  1  1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1  1  1  1 -1  1 -1  1  1  1  1 -1  1  1  1]
 [-1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1 -1  1  1 -1 -1 -1 -1]
 [ 1  1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1]
 [ 1  1 -1 -1 -1 -1 -1  1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1]
 [ 1  1 -1 -1 -1 -1 -1  1 -1 -1  1 -1 -1  1  1 -1 -1  1  1  1]]",-0.41,-0.095
1,"[[-1 -1 -1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1]
 [ 1 -1 -1 -1  1  1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1]
 [ 1  1  1 -1  1 -1 -1  1  1  1  1  1 -1  1  1  1  1 -1 -1 -1]
 [-1  1  1  1  1  1 -1  1  1 -1  1  1  1  1  1  1 -1 -1 -1 -1]
 [ 1  1  1 -1  1  1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1  1]
 [ 1  1  1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1  1  1 -1  1  1]
 [ 1  1 -1 -1  1  1 -1  1 -1  1 -1 -1 -1  1  1  1  1  1  1 -1]
 [ 1  1  1  1 -1 -1 -1  1  1  1  1 -1  1 -1  1  1  1  1 -1 -1]
 [ 1  1 -1  1 -1 -1 -1 -1  1 -1  1  1  1 -1  1  1  1  1 -1  1]
 [ 1 -1 -1 -1 -1  1  1 -1  1 -1  1  1  1  1 -1  1  1 -1 -1 -1]
 [-1 -1  1 -1 -1  1 -1  1  1  1 -1 -1  1  1 -1 -1  1  1 -1  1]
 [-1 -1  1  1 -1  1  1  1  1 -1 -1 -1 -1 -1  1  1 -1  1  1  1]
 [-1 -1  1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1  1  1  1]
 [ 1 -1  1  1  1  1 -1  1 -1  1  1  1 -1 -1  1  1  1 -1 -1  1]
 [ 1 -1  1  1 -1 -1  1  1 -1 -1  1 -1 -1 -1  1  1 -1 -1 -1  1]
 [ 1  1  1  1 -1  1 -1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1  1]
 [ 1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1]
 [-1 -1 -1 -1 -1  1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1  1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1 -1 -1  1 -1  1 -1]
 [-1 -1 -1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1 -1]]",-0.47,0.12
2,"[[ 1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1]
 [-1 -1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1 -1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1  1  1]
 [ 1 -1 -1 -1  1  1 -1 -1 -1 -1 -1  1  1  1  1 -1  1  1  1 -1]
 [-1 -1 -1 -1  1  1  1  1  1  1  1 -1  1  1  1  1  1 -1  1  1]
 [-1 -1  1  1  1  1 -1 -1  1  1  1  1 -1  1  1  1  1  1 -1 -1]
 [-1  1 -1  1  1  1  1 -1 -1 -1  1  1 -1  1  1  1 -1  1 -1 -1]
 [ 1  1 -1 -1  1  1  1  1  1 -1  1  1  1  1 -1  1  1 -1 -1  1]
 [ 1  1  1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1]
 [ 1 -1 -1  1  1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1  1]
 [ 1  1  1  1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1  1  1  1 -1]
 [ 1 -1 -1 -1  1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1 -1]
 [-1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1  1  1  1]
 [ 1  1  1  1  1  1 -1 -1 -1  1  1 -1  1  1 -1 -1 -1  1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1 -1 -1 -1  1]
 [ 1 -1  1 -1 -1 -1 -1  1  1  1  1 -1 -1  1 -1  1 -1 -1 -1  1]
 [-1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1  1]
 [-1 -1  1  1 -1  1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1]
 [-1 -1  1  1  1  1  1  1  1 -1 -1  1 -1  1  1  1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1]]",-0.56,0.075
3,"[[-1  1 -1 -1  1  1  1  1 -1 -1 -1  1  1 -1  1 -1  1 -1  1  1]
 [ 1  1  1 -1  1  1 -1 -1 -1 -1 -1  1  1  1 -1  1 -1  1 -1 -1]
 [ 1  1  1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1 -1 -1]
 [-1  1  1 -1 -1 -1 -1  1 -1 -1 -1  1  1  1 -1  1 -1  1  1 -1]
 [-1  1  1  1  1  1 -1 -1 -1  1 -1 -1  1 -1  1 -1  1  1  1  1]
 [ 1  1  1  1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1  1  1 -1  1]
 [-1 -1  1  1  1  1  1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1 -1 -1]
 [-1 -1  1  1  1 -1  1 -1  1 -1  1  1  1  1  1  1 -1  1  1 -1]
 [-1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1 -1  1]
 [-1  1  1  1  1 -1  1  1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1]
 [ 1 -1  1  1  1  1  1  1 -1 -1 -1 -1 -1  1  1 -1  1  1  1 -1]
 [ 1  1  1  1 -1  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1  1  1  1]
 [ 1 -1 -1 -1 -1  1 -1 -1  1  1  1  1 -1  1  1  1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1  1 -1 -1 -1  1  1 -1  1 -1  1  1 -1  1 -1]
 [-1  1  1  1  1 -1 -1 -1 -1  1  1  1  1  1 -1  1  1 -1 -1 -1]
 [ 1  1 -1  1  1 -1 -1 -1 -1  1  1 -1  1  1 -1 -1 -1 -1  1  1]
 [ 1 -1 -1  1  1 -1  1  1 -1 -1  1  1  1 -1  1  1 -1  1  1  1]
 [ 1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1  1 -1]
 [ 1  1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1  1]
 [ 1  1 -1  1  1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1]]",-0.38,0.055
4,"[[ 1  1  1  1  1  1 -1  1  1 -1  1  1  1 -1 -1 -1 -1  1  1  1]
 [-1  1  1  1  1 -1  1 -1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1]
 [-1  1  1 -1 -1 -1  1 -1 -1 -1 -1 -1  1  1  1 -1  1  1 -1 -1]
 [-1  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1 -1 -1  1 -1 -1 -1 -1]
 [ 1  1  1  1 -1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1  1 -1]
 [-1  1 -1  1  1  1  1  1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1]
 [ 1  1 -1  1  1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [ 1 -1 -1  1  1  1 -1 -1 -1  1 -1 -1 -1 -1 -1  1  1  1  1  1]
 [-1  1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1 -1  1  1  1  1  1]
 [ 1  1 -1 -1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1]
 [ 1 -1  1 -1 -1  1  1 -1 -1 -1  1 -1 -1 -1  1 -1 -1  1  1  1]
 [ 1  1  1  1  1  1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1  1  1]
 [-1  1  1 -1  1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1  1  1  1]
 [-1 -1 -1 -1  1 -1 -1 -1  1  1 -1 -1  1 -1 -1 -1 -1 -1  1  1]
 [-1  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1]
 [-1  1 -1 -1  1 -1  1  1  1 -1 -1  1 -1  1  1  1  1  1  1 -1]
 [ 1 -1  1 -1 -1 -1  1  1  1  1 -1 -1 -1  1 -1  1 -1 -1 -1 -1]
 [-1 -1  1 -1 -1 -1 -1  1 -1  1  1  1  1 -1  1 -1  1  1  1 -1]
 [-1 -1  1  1 -1 -1 -1  1  1 -1 -1  1 -1 -1  1  1 -1  1  1 -1]
 [ 1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1 -1  1  1  1]]",-0.42,-0.06
5,"[[ 1  1  1  1 -1 -1  1  1 -1 -1  1  1 -1 -1  1  1  1 -1 -1  1]
 [ 1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1 -1]
 [-1 -1 -1 -1 -1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1 -1]
 [-1  1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1  1 -1]
 [ 1 -1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1  1  1  1  1  1 -1  1]
 [ 1  1 -1 -1 -1 -1  1  1  1  1 -1 -1 -1  1  1  1 -1  1 -1 -1]
 [ 1  1 -1 -1  1 -1  1 -1 -1  1  1 -1 -1  1  1 -1 -1 -1 -1  1]
 [ 1  1 -1  1 -1 -1  1 -1 -1 -1 -1 -1  1 -1  1 -1  1 -1  1  1]
 [ 1 -1 -1  1  1 -1  1 -1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1]
 [ 1  1 -1  1  1  1 -1  1  1 -1 -1  1 -1  1  1 -1  1  1 -1  1]
 [-1 -1 -1  1  1  1 -1  1  1  1 -1 -1  1 -1 -1  1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1  1  1 -1  1  1  1  1 -1 -1  1  1 -1]
 [-1 -1 -1 -1 -1 -1 -1  1  1  1 -1  1  1  1 -1 -1 -1  1  1 -1]
 [-1 -1 -1  1  1 -1  1  1  1  1 -1  1  1  1  1 -1  1  1  1  1]
 [ 1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1]
 [-1  1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1 -1 -1  1 -1]
 [-1  1  1  1 -1 -1  1 -1 -1  1 -1 -1  1  1  1  1  1  1 -1 -1]
 [-1 -1 -1  1 -1  1  1 -1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1]
 [ 1 -1 -1  1 -1 -1  1 -1 -1 -1 -1  1 -1 -1 -1  1  1  1 -1  1]
 [-1 -1 -1 -1 -1 -1 -1  1 -1 -1  1 -1 -1 -1 -1 -1  1 -1 -1  1]]",-0.43,-0.02
6,"[[ 1  1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1  1 -1]
 [ 1  1  1 -1 -1 -1  1 -1 -1 -1  1  1  1  1  1  1 -1 -1  1  1]
 [-1 -1 -1  1 -1 -1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1]
 [ 1 -1  1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1]
 [-1 -1  1 -1  1  1 -1  1 -1 -1 -1 -1  1 -1 -1  1  1  1 -1  1]
 [ 1  1  1 -1  1  1 -1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1  1]
 [ 1  1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1]
 [ 1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1  1  1  1]
 [ 1 -1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1 -1  1  1 -1  1]
 [-1  1 -1  1  1 -1 -1 -1 -1 -1  1  1 -1 -1  1 -1 -1  1 -1 -1]
 [-1  1  1  1  1  1  1  1  1  1  1  1 -1 -1 -1 -1  1  1  1  1]
 [ 1  1 -1  1  1 -1  1 -1  1  1 -1  1  1 -1 -1 -1  1  1  1  1]
 [ 1  1 -1 -1 -1  1 -1 -1  1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1]
 [ 1 -1  1 -1  1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1  1 -1  1]
 [-1 -1 -1  1  1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1 -1]
 [ 1  1  1  1  1 -1 -1 -1 -1  1 -1 -1  1  1  1  1 -1 -1 -1 -1]
 [ 1  1 -1 -1 -1  1 -1  1  1 -1 -1  1  1  1  1  1  1 -1  1 -1]
 [ 1  1  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1  1]
 [ 1  1 -1  1  1  1  1  1  1 -1 -1  1 -1 -1  1  1  1 -1  1  1]]",-0.39,0.01
7,"[[ 1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1 -1  1 -1]
 [ 1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1  1 -1  1 -1  1  1 -1 -1]
 [-1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1  1  1 -1 -1  1]
 [-1 -1  1  1 -1  1  1  1  1  1 -1 -1 -1 -1  1  1  1 -1 -1  1]
 [ 1  1  1  1 -1  1  1  1  1  1  1  1 -1 -1  1  1  1  1  1 -1]
 [ 1  1  1 -1  1  1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1  1]
 [ 1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1]
 [-1  1  1  1  1 -1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1 -1 -1]
 [-1  1  1 -1  1  1  1  1  1 -1 -1 -1 -1 -1  1  1 -1  1  1 -1]
 [-1  1  1  1  1 -1 -1 -1  1  1  1  1 -1  1  1  1  1 -1  1  1]
 [-1 -1  1  1  1 -1  1 -1 -1  1  1  1 -1  1  1 -1 -1 -1  1  1]
 [-1 -1 -1  1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1 -1  1  1]
 [-1 -1 -1  1 -1  1  1 -1  1  1  1  1  1 -1  1  1  1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1  1  1 -1 -1 -1]
 [ 1 -1 -1 -1 -1  1  1  1  1 -1 -1  1 -1 -1  1  1  1  1 -1 -1]
 [-1 -1 -1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1 -1 -1]
 [-1 -1  1  1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1 -1 -1 -1]
 [ 1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1  1 -1  1  1]
 [ 1 -1 -1 -1  1  1  1  1 -1 -1  1  1 -1  1  1  1  1 -1 -1 -1]
 [-1 -1 -1 -1 -1  1  1  1  1  1  1 -1 -1  1  1  1  1  1  1 -1]]",-0.45,0.02
8,"[[ 1 -1  1 -1 -1 -1  1 -1  1 -1 -1 -1  1  1 -1  1  1 -1  1  1]
 [ 1  1 -1  1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1]
 [ 1  1 -1  1  1  1 -1  1 -1 -1 -1 -1 -1  1 -1  1  1  1  1 -1]
 [ 1  1 -1 -1  1  1  1  1  1  1 -1 -1 -1  1  1  1 -1  1  1  1]
 [ 1  1 -1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1]
 [-1  1  1  1  1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1]
 [-1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1]
 [ 1  1 -1  1 -1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1 -1 -1 -1]
 [ 1  1  1 -1 -1  1 -1 -1  1  1 -1 -1  1  1 -1  1  1 -1  1  1]
 [-1 -1 -1 -1  1 -1  1 -1 -1 -1  1  1  1 -1  1 -1  1 -1  1 -1]
 [-1  1  1  1  1 -1  1  1  1  1  1  1  1 -1 -1 -1  1 -1  1 -1]
 [-1  1  1  1 -1 -1 -1  1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1 -1]
 [-1  1  1  1 -1 -1 -1 -1  1 -1 -1 -1 -1  1  1 -1 -1  1 -1 -1]
 [-1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1]
 [-1 -1 -1  1 -1  1 -1 -1  1 -1 -1  1 -1 -1 -1 -1  1  1  1  1]
 [ 1  1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1  1 -1  1]
 [ 1 -1 -1  1 -1 -1 -1  1  1 -1 -1 -1 -1  1 -1 -1 -1  1  1 -1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1  1  1  1 -1 -1]
 [ 1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1  1]
 [ 1  1 -1 -1 -1 -1  1 -1  1  1  1 -1  1  1 -1 -1  1  1  1 -1]]",-0.36,-0.045
9,"[[-1  1  1 -1 -1  1 -1  1  1 -1  1  1  1  1  1 -1  1 -1  1 -1]
 [-1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1 -1]
 [-1 -1 -1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1  1  1  1  1  1  1]
 [-1 -1  1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1 -1]
 [-1 -1 -1 -1  1  1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1]
 [ 1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1 -1 -1  1  1  1  1]
 [ 1  1  1  1 -1 -1  1  1 -1 -1 -1  1  1  1 -1  1 -1  1  1  1]
 [ 1  1  1 -1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1 -1  1 -1 -1]
 [-1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1 -1 -1  1 -1  1]
 [ 1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1  1 -1 -1 -1 -1  1  1 -1]
 [-1 -1 -1 -1 -1  1  1  1  1  1  1 -1 -1 -1  1  1  1  1  1  1]
 [-1 -1 -1 -1  1 -1 -1 -1  1 -1 -1 -1  1 -1 -1 -1  1  1  1  1]
 [-1 -1 -1 -1 -1  1 -1  1  1  1  1 -1  1  1 -1 -1  1  1 -1 -1]
 [ 1 -1  1  1  1  1  1 -1 -1 -1  1  1  1 -1  1  1  1  1  1 -1]
 [ 1  1  1  1  1  1  1  1  1 -1 -1  1  1 -1  1  1  1  1  1  1]
 [ 1  1  1  1  1 -1  1  1 -1 -1 -1 -1  1  1  1  1 -1 -1  1  1]
 [-1  1  1 -1  1 -1  1  1 -1 -1  1 -1  1  1 -1  1 -1 -1 -1 -1]
 [ 1  1 -1 -1 -1  1  1 -1  1  1  1 -1  1  1  1 -1 -1 -1 -1  1]
 [-1  1 -1 -1 -1  1  1  1  1 -1 -1  1  1  1  1  1 -1 -1 -1 -1]
 [-1  1 -1  1  1  1  1  1  1 -1 -1  1 -1 -1  1 -1 -1 -1  1 -1]]",-0.44,0.1
